unique_ID,Latitude,Longitude,Date,Year,State,Source,CO,CO_dist,CO_nobs,NO2,NO2_dist,NO2_nobs,O3,O3_dist,O3_nobs,SO2,SO2_dist,SO2_nobs,PM2.5,PM2.5_dist,PM2.5_daydiff,PM10,PM10_dist,PM10_daydiff,Lead,Lead_dist,Lead_daydiff,wind,wind_dist,tavg,tavg_dist,tmax,tmax_dist,tmin,tmin_dist,precip,precip_dist,PDSI,PM2.5_exc_val,PM2.5_exc_dist,PM2.5_exc_daydiff,PM10_exc_val,PM10_exc_dist,PM10_exc_daydiff,Lead_exc_val,Lead_exc_dist,Lead_exc_daydiff,CO_exc_val,CO_exc_dist,NO2_exc_val,NO2_exc_dist,O3_exc_val,O3_exc_dist,SO2_exc_val,SO2_exc_dist
2660,39.7392,-104.9847,2011-10-05,2011,CO,DOI,0.354,0.843412837,24,15.364,0.843412837,22,0.028,2.536898921,24,3.25,0.843412837,24,4.1,0.843412837,0,23,0.346192739,0,0.016,2.536898921,1,0.4,7.453244603,10.1,21.42748773,30.6,1.426693333,10.6,1.426693333,0,0.156523738,2.32,NA,NA,NA,175,751.899,0,0.666,400.575,1,NA,NA,NA,NA,0.072,427.633,NA,NA
2661,39.7392,-104.9847,2011-09-29,2011,CO,DOI,0.292,0.843412837,24,19.174,0.843412837,23,0.023,2.536898921,23,0.333,0.843412837,24,3.5,0.843412837,0,36,0.346192739,0,0.013,2.536898921,1,0.9,7.453244603,8.3,21.42748773,32.2,1.426693333,11.1,1.426693333,0,0.156523738,2.03,NA,NA,NA,301,606.246,0,0.156,830.286,0,NA,NA,NA,NA,0.075,370.06,NA,NA
2664,37.2567,-108.4745,2012-04-22,2012,CO,DOI,0.171,47.33874929,24,3.182,31.82089505,22,0.055,4.127342674,24,0.217,31.82089505,23,10.467,9.15047709,0,21,32.70712189,1,0.002,180.7521622,1,2.5,9.011743527,18.8,4.045326336,23.4,1.605042946,11.6,1.605042946,0,1.605042946,-2.72,NA,NA,NA,171,354.066,1,0.363,321.51,1,NA,NA,NA,NA,0.071,31.821,NA,NA
2665,40.9999,-117.431,2011-04-27,2011,NV,DOI,0.25,157.850226,24,12.4,161.6827565,24,0.039,127.5263862,24,0.108,161.6827565,24,3.9,161.6827565,0,11,87.73747838,0,0.002,256.4042895,6,3.2,20.83883555,7.6,33.24468332,11.7,17.26273058,-2.2,17.26273058,0,17.26273058,3.48,36.273,882.629,1,200,629.21,0,0.22,485.544,0,NA,NA,NA,NA,0.071,455.339,81,538.687
2666,41.3599,-118.261,2011-05-03,2011,NV,DOI,0.248,144.7828021,23,14.096,150.782633,24,0.038,132.1612759,24,0.213,150.782633,23,4.1,122.2549328,0,23,130.8727793,0,0.002,240.8340222,0,3.5,39.51298996,5.4,32.09875391,16.7,26.201149,3.9,26.201149,0,26.11840101,4.04,NA,NA,NA,220,624.872,0,0.249,508.661,0,NA,NA,NA,NA,0.071,246.638,81,578.067
2670,48.1965,-109.7998,2010-04-18,2010,MT,DOI,0.287,85.03132606,23,1.917,233.4979055,24,0.039,247.4139418,24,4.652,178.2922285,23,8.008,148.449578,0,30,197.9869144,0,0.003,530.1251558,2,4,24.01246149,11.1,4.114770781,20,4.114770781,2.2,4.114770781,0,7.147747811,0.5,NA,NA,NA,181,837.658,2,0.31,1073.052,0,NA,NA,NA,NA,0.072,595.214,NA,NA
2673,32.7311,-114.7008,2010-11-23,2010,AZ,DOI,1.022,44.00950796,23,23.439,44.00950796,23,0.015,44.00950796,23,0.396,44.05626429,23,6.1,5.765084919,1,44,5.765084919,0,0.006,44.05626429,5,1.6,7.445676304,13.4,10.67022924,19.4,4.609463122,6.7,4.609463122,0,4.609463122,-1.72,50.5,401.847,2,215,101.854,2,0.17,220.165,1,NA,NA,NA,NA,0.073,112.193,103,228.233
2674,32.7311,-114.7008,2011-09-01,2011,AZ,DOI,1.03,46.56992173,23,13.565,130.8785541,23,0.035,5.765084919,24,0.092,130.4352289,24,6.5,5.765084919,1,28,5.765084919,0,0.006,135.483905,1,2.3,7.445676304,36.7,10.67022924,45,4.609463122,22.2,4.609463122,0,4.609463122,-1.84,38.333,160.1,1,180,159.699,0,0.532,220.165,0,NA,NA,NA,NA,0.078,99.958,NA,NA
2675,34.9219,-114.6309,2010-04-06,2010,AZ,DOI,0.291,87.53959788,23,10.805,92.0642959,22,0.042,72.44234553,23,0.609,156.1605711,23,3.4,72.44234553,1,21,16.46094959,0,0,160.8470181,2,5.1,10.70166053,12.2,10.11140467,23.9,10.11140467,-2.2,10.11140467,0,10.70166053,1.92,NA,NA,NA,260,128.203,1,0.28,212.776,0,NA,NA,NA,NA,0.071,506.431,NA,NA
2676,33.9428,-114.3931,2010-04-30,2010,AZ,DOI,0,104.410697,23,0.374,104.410697,23,0.04,25.84120258,23,0,107.9508737,21,6.6,87.57730449,2,18,83.38212367,2,0.008,107.9508737,2,4.1,29.04634393,17.5,21.08886455,30,15.78640934,8.9,15.78640934,0,15.78640934,2.97,50.2,478.649,1,226,432.647,1,0.39,218.006,0,NA,NA,NA,NA,0.071,596.24,NA,NA
2678,40.1733,-112.4319,2010-05-28,2010,UT,DOI,0.496,40.98978206,23,3.87,40.98978206,23,0.036,37.59667794,24,1.5,40.65840784,24,1.2,26.52651124,1,46,39.65919984,0,0.003,41.06252269,2,4.9,48.39740081,14.7,5.15308838,20.6,5.15308838,6.7,5.15308838,0,14.7914818,0.94,NA,NA,NA,180,400.882,0,0.53,531.709,0,NA,NA,NA,NA,0.075,124.786,184,866.628
2679,37.3338,-108.4323,2010-06-07,2010,CO,DOI,0.154,46.3091803,24,3.091,34.84809232,22,0.031,8.872236861,12,1.167,37.22217714,24,8.8,8.872236861,0,30,30.58233174,0,0.005,247.7969478,0,2.5,10.94590425,22.7,2.523136752,27.8,2.523136752,17.2,2.523136752,0,5.266872142,-0.07,44,525.072,3,153,521.389,0,0.16,582.922,0,NA,NA,NA,NA,0.075,237.358,NA,NA
2680,37.3091,-107.7437,2010-06-04,2010,CO,DOI,0.245,13.49981202,22,4.136,13.49981202,22,0.029,13.49981202,22,0.583,41.28311147,24,3.8,13.49981202,3,43,7.85569191,0,0.013,221.587525,3,3.6,11.51610347,19.4,9.871748342,31.7,6.324894041,13.3,6.324894041,0,6.324894041,-0.07,114,581.9,3,219,372.695,2,0.17,629.694,0,NA,NA,NA,NA,0.085,266.769,NA,NA
2681,37.2809,-107.9086,2010-05-15,2010,CO,DOI,0.3,18.36476529,24,3.958,12.51451697,24,0.047,12.51451697,24,0.25,37.45460212,24,3.3,12.51451697,1,8,1.538067269,1,0.02,229.3612869,5,3.4,12.57520528,7.9,4.909925058,22.2,2.958130043,1.7,2.958130043,0,1.18766059,-0.01,NA,NA,NA,153,374.173,3,0.29,620.465,0,NA,NA,NA,NA,0.072,308.801,NA,NA
2682,37.3338,-108.4323,2010-04-20,2010,CO,DOI,0.213,46.3091803,23,3.833,34.84809232,24,0.036,8.872236861,23,0.292,37.22217714,24,10.9,8.872236861,0,29,30.58233174,0,0.007,247.7969478,0,2,10.94590425,11.3,2.523136752,16.7,2.523136752,6.7,2.523136752,0,1.840209703,0.23,NA,NA,NA,231,507.071,0,0.43,594.434,0,NA,NA,NA,NA,0.071,720.865,153,327.558
2683,37.6363,-119.6311,2010-04-20,2010,CA,DOI,0.25,56.61045783,22,3.682,50.49962038,22,0.049,6.725777791,24,0.391,59.6544443,23,6.333,50.49962038,0,29,7.717893569,4,0.37,59.6544443,6,4.5,52.038695,0.6,8.664316482,15,8.584784495,-1.7,8.584784495,0,8.184646871,1.06,NA,NA,NA,181,47.872,0,0.17,146.973,0,NA,NA,NA,NA,0.071,1075.254,153,592.687
2684,39.1464,-122.0477,2010-04-15,2010,CA,DOI,0.226,43.64875828,23,10.783,23.0287873,23,0.032,4.227949542,23,0,46.78803633,23,10.8,4.227949542,0,14,4.227949542,0,0.01,43.64875828,1,1.3,25.93532553,14.2,20.07375934,18.3,3.053924995,5.6,3.053924995,0,3.053924995,1.12,NA,NA,NA,215,580.7,1,0.43,414.93,0,NA,NA,NA,NA,0.074,377.703,93,758.531
2685,43.6351,-110.6551,2010-05-14,2010,WY,DOI,0.204,57.55949769,24,2.833,66.05616249,24,0.059,65.57919759,24,2.913,80.45890236,24,2.8,12.09303253,0,9,12.09303253,0,0.002,215.4514042,0,1.3,59.06863207,4.6,15.05116295,9.4,3.347605829,-5,3.347605829,0,1.76382872,1.43,NA,NA,NA,153,738.347,2,0.22,779.343,0,NA,NA,NA,NA,0.071,468.546,NA,NA
2686,39.7479,-121.9827,2011-09-14,2011,CA,DOI,0.152,7.442825182,23,8.304,7.442825182,23,0.044,7.442825182,23,0.862,85.08947189,24,7.522,7.442825182,0,8,7.442825182,0,0.004,7.442825182,2,2.6,26.36695824,26.4,11.12381435,33.3,11.12381435,17.8,11.12381435,0,19.0697618,-0.3,39.008,598.195,1,200,696.532,2,0.719,448.985,0,NA,NA,NA,NA,0.072,19.497,130.2,748.823
2687,40.5734,-108.7029,2010-05-17,2010,CO,DOI,0.362,104.6559993,24,2.952,42.67574287,21,0.036,33.02314354,24,5.292,169.5545717,24,7.3,33.78955031,0,9,63.60861738,0,0.002,178.2612576,3,1.9,43.632207,16.4,11.80215335,23.9,11.80215335,6.1,11.80215335,0,26.67586454,-0.01,NA,NA,NA,195,671.344,3,0.3,691.402,0,NA,NA,NA,NA,0.074,167.489,NA,NA
2693,48.2956,-109.7319,2010-04-21,2010,MT,DOI,0.383,91.55782109,23,1.917,236.579954,24,0.045,244.9176966,24,3.043,183.6265163,23,7.429,155.5269756,0,14,204.3813912,1,0.003,537.5146198,1,7.1,17.15964941,15.4,3.681247825,20,3.681247825,10,3.681247825,2.5,9.471967049,0.5,NA,NA,NA,178,1063.67,0,1.98,1080.58,0,NA,NA,NA,NA,0.071,680.377,NA,NA
2694,42.1373,-106.4998,2010-05-18,2010,WY,DOI,0.196,130.6990979,24,0.522,77.5523234,23,0.048,77.5523234,23,0,158.4923414,24,3,50.16920637,1,15,17.48413295,0,0.003,185.7050994,2,5.4,42.68430434,7.8,36.53242248,22.2,21.35191972,5,21.35191972,0,18.67756108,3.73,NA,NA,NA,195,827.153,2,0.19,848.107,0,NA,NA,NA,NA,0.072,207.044,NA,NA
2695,34.652,-107.8025,2010-09-16,2010,NM,DOI,0.177,206.7176212,22,9.583,76.69834008,24,0.033,61.45976139,23,0,136.8383005,24,4.8,75.05255631,0,24,69.74592499,0,0.015,206.7176212,1,1.7,36.00172072,13.8,47.97004549,27.8,12.02862485,13.3,12.02862485,0,12.02862485,-0.69,NA,NA,NA,154,265.088,3,0.19,594.94,0,NA,NA,NA,NA,0.072,391.245,107,195.463
2696,48.7111,-113.3423,2010-09-21,2010,MT,DOI,0.543,201.6184433,23,2.542,171.7336049,24,0.013,4.690019429,24,0.87,301.4295967,23,2.388,44.46854962,0,17,44.46854962,2,0.013,521.8161108,2,2.3,44.8082233,2.9,4.419537994,3.3,4.406148546,-1.1,4.406148546,7.4,4.406148546,2.78,NA,NA,NA,NA,NA,NA,0.2,1047.287,0,NA,NA,NA,NA,0.071,862.464,NA,NA
2705,43.791,-119.2378,2010-03-25,2010,OR,DOI,0.152,145.121554,23,8.042,145.121554,24,0.036,203.3077383,24,0.025,145.121554,16,7,16.85774656,1,19,120.9757328,2,0.029,217.6978381,4,6.8,19.54173485,1.7,14.66033296,4.4,14.66033296,-1.1,14.66033296,0,18.65598338,-2.72,48.2,1078.472,1,339,396.035,0,0.4,679.124,0,NA,NA,NA,NA,0.072,716.075,84,874.355
2706,45.8466,-109.9213,2010-03-25,2010,MT,DOI,0.135,68.12003373,23,1.087,100.0345468,23,0.054,91.64716447,24,0.87,57.26744917,23,5.7,60.05954572,1,9,99.86568109,1,0.008,371.8299775,2,6.3,27.08227096,3.2,18.45903448,12.8,1.735922111,-4.4,1.735922111,0,1.479628002,-1.54,48.2,988.403,1,339,709.655,0,0.4,927.905,0,NA,NA,NA,NA,0.072,903.072,84,889.366
2707,34.6114,-111.8386,2010-05-04,2010,AZ,DOI,0.442,78.01567066,24,25.583,78.01567066,24,0.046,36.58116496,20,1.625,78.01567066,24,2.1,28.05757379,2,12,28.05757379,2,0.008,248.9446551,2,53.6,26.19669199,18.6,4.02286469,31.7,0.0622284,3.3,0.0622284,0,0.0622284,1.8,39.5,110.999,2,185,572.448,0,0.33,365.408,0,NA,NA,NA,NA,0.072,55.574,93,100.931
2708,34.7701,-112.0277,2010-04-21,2010,AZ,DOI,0.3,87.6752208,24,6.458,87.6752208,24,0.043,29.82740652,23,1,87.6752208,24,6.1,21.07887107,1,18,21.07887107,1,0.005,245.9812652,1,5.2,23.80509994,5.9,12.0708515,23.9,0.081561702,10.6,0.081561702,0,0.081561702,1.66,NA,NA,NA,178,121.753,0,1.98,355.812,0,NA,NA,NA,NA,0.071,316.939,NA,NA
2709,38.5285,-109.4922,2010-04-20,2010,UT,DOI,0.283,62.3747227,24,2,106.2262389,23,0.048,18.46435693,23,0.761,126.8129428,23,8.7,62.3710427,0,28,62.3710427,0,0.003,204.8446298,0,2.8,21.11455017,7,12.48685771,26.1,4.299677364,5.6,4.299677364,0,1.175249903,1.79,NA,NA,NA,1654,483.173,0,0.43,576.912,0,NA,NA,NA,NA,0.071,699.491,153,388.808
2710,47.1538,-109.2033,2010-03-28,2010,MT,DOI,0.109,100.5523155,23,1.917,163.6352725,24,0.035,179.2275069,24,0,169.0513931,24,1.5,132.5928287,1,29,160.7071776,0,0.008,468.4178477,1,6.1,13.99791886,-12.1,17.790354,11.1,10.20388798,-2.2,10.20388798,0,10.20388798,-1.11,42.1,452.393,2,159,799.25,1,0.24,1023.106,0,NA,NA,NA,NA,NA,NA,NA,NA
2711,32.735,-114.6475,2010-04-03,2010,AZ,DOI,0.252,43.38093887,23,6.957,43.38093887,23,0.037,3.64301129,24,2.057,47.16216445,23,8.7,3.64301129,1,21,3.64301129,0,0.014,133.5228202,1,1.6,6.146813568,19.2,13.75842284,24.4,1.58834731,6.1,1.58834731,0,1.58834731,2.3,44.4,212.507,1,740,441.398,0,0.25,222.879,0,NA,NA,NA,NA,0.074,112.983,127,225.121
2712,40.0158,-114.572,2011-09-01,2011,NV,DOI,0.265,150.735276,22,13,150.735276,10,0.06,72.44567633,24,3.375,134.0550813,24,6.6,125.3383188,1,36,84.79239535,0,0.003,139.0770436,1,4.4,51.94008182,18.3,28.02700873,27.8,3.988553742,6.1,3.988553742,0,3.988553742,-0.2,46.938,467.547,1,180,505.589,0,0.532,461.177,0,NA,NA,NA,NA,0.074,261.593,NA,NA
2716,35.858,-106.4187,2010-11-23,2010,NM,DOI,0.445,47.27558921,22,6.208,95.14746951,24,0.039,24.01177802,24,0.667,106.2646233,24,2.5,29.09954979,1,38,24.0341168,0,0.003,267.5878067,5,3.4,24.91987143,-2.9,4.58024385,3.5,4.58024385,-10.1,4.58024385,0,4.58024385,-1.23,50.5,746.403,2,215,575.583,2,0.17,679.426,1,NA,NA,NA,NA,0.073,625.637,103,317.723
2720,39.7576,-112.1379,2011-08-25,2011,UT,DOI,0.304,42.54518602,23,18.739,42.54518602,23,0.047,36.43065627,24,1,65.82160003,24,6,36.43065627,0,31,42.54518602,0,0.005,65.82160003,0,2.2,48.83372891,26.6,7.681993732,35,7.681993732,20,7.681993732,0,9.239291567,5.15,39.442,437.928,0,212,420.015,0,0.207,519.811,0,NA,NA,NA,NA,0.076,107.229,105,473.013
2721,36.1331,-113.5283,2011-09-01,2011,AZ,DOI,0.3,85.3595122,24,3.667,69.15083356,12,0.028,55.28425072,24,0.7,86.61190236,24,5.629,76.60267741,0,6,74.47834878,0,0.008,254.0496095,1,5.1,64.67446903,21.6,1.640242953,31.1,1.640242953,7.2,1.640242953,0,31.20552712,-1.14,46.938,196.355,1,180,233.46,0,0.532,302.24,0,NA,NA,NA,NA,0.071,110.363,NA,NA
2722,47.2118,-113.8859,2010-04-17,2010,MT,DOI,0.617,168.0106266,24,2.125,142.1016874,24,0.059,248.2881345,24,0.652,266.6446499,23,6.742,21.04755245,0,23,24.02085898,0,0.011,458.5501332,3,2.5,22.35879018,5.4,7.152842813,14,7.152842813,-1.2,7.152842813,0,7.152842813,0.37,NA,NA,NA,181,682.425,3,0.22,940.621,0,NA,NA,NA,NA,0.071,370.671,89,968.479
2723,46.2368,-116.6439,2010-04-05,2010,ID,DOI,0.858,104.596535,24,3.167,107.6273163,24,0.043,245.5066185,24,0.054,182.9162162,24,2.4,74.76810346,0,17,91.93146609,0,0.013,322.2815374,3,2.6,20.16050739,2.4,35.69588839,5.6,18.53261219,-1.1,18.53261219,3.3,19.18367839,0.42,44.4,839.683,3,168,706.496,0,0.28,849.898,1,NA,NA,NA,NA,0.071,696.376,NA,NA
2724,46.3805,-116.2158,2010-04-05,2010,ID,DOI,0.858,104.7200708,24,3.167,101.2892137,24,0.043,264.0719051,24,0.054,192.389189,24,2.4,66.89717057,0,17,79.95972323,0,0.013,344.2052829,3,0.4,33.83103541,-0.2,20.01855178,9.4,10.31943779,-2.8,10.31943779,0,6.520537202,0.3,44.4,851.655,3,168,698.489,0,0.28,862.201,1,NA,NA,NA,NA,0.071,683.932,NA,NA
2725,46.3805,-116.2158,2010-04-20,2010,ID,DOI,0.608,104.7200708,24,2.417,101.2892137,24,0.029,264.0719051,23,0.288,192.389189,24,6.6,66.89717057,0,16,79.95972323,1,0.003,344.2052829,0,2,33.83103541,16.8,16.68439825,16.7,10.31943779,5,10.31943779,0,6.520537202,0.3,NA,NA,NA,181,591.547,0,0.17,665.36,0,NA,NA,NA,NA,0.071,614.434,153,968.59
2728,36.74,-118.9719,2010-04-21,2010,CA,DOI,0.2,41.66054192,22,3.682,31.15496304,22,0.039,16.04670909,24,0.227,44.49576835,22,4.375,33.32761555,0,14,33.32761555,0,0.57,44.49576835,5,3,41.51570227,1.6,4.091912799,3.9,0.489552795,-6.1,0.489552795,79.8,0.489552795,1.06,NA,NA,NA,366,271.548,0,1.98,194.119,0,NA,NA,NA,NA,0.071,303.225,NA,NA
2729,42.8711,-122.1771,2010-02-08,2010,OR,DOI,0.596,51.06809736,24,3.696,177.7930235,23,0.028,262.7580409,24,3,177.7930235,23,3.2,42.42711517,1,5,46.09565308,1,0.004,170.3810515,1,0.2,11.46460232,-3,0.36788677,1.7,0.36788677,-7.7,0.36788677,0,0.36788677,-1.68,49.1,546.271,1,188,803.721,1,0.16,649.849,0,NA,NA,NA,NA,0.082,675.252,NA,NA
2730,37.7721,-119.7424,2011-07-16,2011,CA,DOI,0.282,63.10157325,22,2.318,50.93735809,22,0.044,4.526723654,24,1.522,68.55299925,23,5.583,50.93735809,0,19,7.797840483,0,0.002,68.55299925,2,1.8,44.80831476,12.2,4.557304068,16,4.378867233,7.3,4.378867233,0,4.378867233,4.19,36.008,523.372,2,212,542.328,1,0.182,274.553,0,NA,NA,NA,NA,0.073,102.017,94,583.73
2731,37.7721,-119.7424,2010-11-03,2010,CA,DOI,0.623,63.10157325,22,16.864,50.93735809,22,0.025,4.526723654,24,0,68.55299925,17,24.85,50.93735809,0,7,7.797840483,0,0.01,68.55299925,1,1.3,44.80831476,18.1,4.557304068,21.8,4.378867233,15.6,4.378867233,0,4.378867233,1.91,35.167,63.102,0,234,428.469,2,0.71,274.553,0,NA,NA,NA,NA,0.081,188.92,NA,NA
2732,37.7005,-119.7493,2011-09-12,2011,CA,DOI,0.318,59.83337669,22,5.727,47.49547639,22,0.05,2.518112917,24,1.409,63.59303575,22,2.625,33.79197779,1,14,8.556443486,0,0.005,63.59303575,0,0.7,49.70982872,15.8,5.910578725,18.8,5.637966983,11.5,5.637966983,0,5.637966983,-0.21,44.833,656.735,0,200,517.531,0,0.614,269.997,0,NA,NA,NA,NA,0.071,2.518,NA,NA
2733,32.01,-109.21,2011-09-03,2011,AZ,DOI,0.129,105.6460573,24,2.375,88.76120943,24,0.05,10.50264071,24,0,79.02436718,24,9.7,49.65706992,3,33,49.65706992,3,0.076,113.7794151,3,2.9,44.71341472,24.2,8.241043519,32.8,5.191634623,13.9,5.191634623,0,5.191634623,-3.58,38.333,197.107,1,222,175.341,0,0.26,538.848,0,NA,NA,NA,NA,0.072,90.21,NA,NA
2734,37.6011,-119.6487,2010-11-03,2010,CA,DOI,0.456,54.22279424,16,16.864,48.50949264,22,0.025,8.37218108,24,0,57.11726465,17,24.85,48.50949264,0,7,10.30430151,0,0.01,57.11726465,1,1,49.45377466,17.4,6.567053205,20,6.208489885,1.7,6.208489885,0,6.208489885,1.91,35.167,65.639,0,234,415.854,2,0.71,261.704,0,NA,NA,NA,NA,0.081,176.678,NA,NA
2735,45.57,-118.55,2010-04-20,2010,OR,DOI,0.608,153.8655671,24,10.583,174.124373,24,0.027,225.900162,23,0.288,174.124373,24,4.6,14.38356988,0,15,14.38356988,0,0.003,225.2688662,0,1.1,7.299344056,10.9,4.891789406,17.1,4.891789406,5.9,4.891789406,0,4.258308582,0.44,NA,NA,NA,181,519.203,0,0.17,566.051,0,NA,NA,NA,NA,0.071,737.08,153,962.2
2737,41.9685,-121.5676,2009-06-12,2009,CA,DOI,0.12,71.87091397,5,4.174,153.6235079,23,0.024,65.1772916,24,0,158.5642479,24,4,17.4946252,0,7,17.4946252,0,0.004,153.6235079,6,2.5,14.72953378,12.9,7.145840687,20.6,4.829452207,6.1,4.829452207,7.9,13.48085092,0.78,NA,NA,NA,162,727.66,0,0.64,580.522,0,NA,NA,NA,NA,0.072,641.469,NA,NA
2739,39.3106,-122.095,2009-06-15,2009,CA,DOI,0.178,33.69483925,23,2.87,28.16137692,23,0.036,8.520007955,21,1,56.44610292,23,5.7,8.520007955,0,12,8.520007955,2,0.006,33.69483925,3,2.2,28.34084818,20.2,8.73304866,27.2,8.73304866,12.8,8.73304866,0,9.263396363,0.73,NA,NA,NA,155,713.001,1,0.16,425.906,0,NA,NA,NA,NA,0.085,595.795,NA,NA
2740,39.4617,-122.0055,2009-06-15,2009,CA,DOI,0.178,22.20357352,23,6,22.20357352,23,0.029,11.12812256,23,1,61.74432547,23,5.7,17.91090935,0,12,11.12812256,3,0.006,22.20357352,3,2.2,20.76597393,20.2,9.943793729,27.2,9.943793729,12.8,9.943793729,0,16.52623212,0.73,NA,NA,NA,155,715.081,1,0.16,432.39,0,NA,NA,NA,NA,0.085,600.63,NA,NA
2741,39.4249,-122.1663,2009-05-16,2009,CA,DOI,0.274,28.72847984,23,7.261,28.72847984,23,0.036,7.653057627,23,0.261,64.87799784,23,21,17.29011358,0,14,7.653057627,3,0.005,28.72847984,3,1.5,29.61109188,27.3,1.016368907,37.2,1.016368907,16.1,1.016368907,0,10.03725588,0.33,38.417,420.925,0,168,720.636,0,0.36,434.637,2,NA,NA,NA,NA,0.075,64.209,246,773.903
2742,38.3894,-121.4639,2009-05-16,2009,CA,DOI,0.379,15.9206444,24,8.435,6.443053529,23,0.04,6.443053529,23,0,16.36539114,23,10.7,11.55009274,0,33,11.55009274,0,0.006,26.86414015,3,0.9,8.30033871,25.4,31.91218051,37.8,8.30033871,13.9,8.30033871,0,8.30033871,0.33,38.417,340.125,0,168,649.581,0,0.36,353.842,2,NA,NA,NA,NA,0.073,6.443,246,705.28
2751,36.4069,-120.7,2009-04-22,2009,CA,DOI,0.277,54.75770779,22,9.409,49.78087044,22,0.042,25.96466016,24,1.826,57.61961841,23,8.4,47.59765081,0,23,27.41674452,3,0.013,57.61961841,3,3.6,42.08133522,19.7,7.007604482,26.1,7.007604482,13.3,7.007604482,0,15.12298573,-3.67,37.8,1378.248,3,416,150.961,2,0.23,218.261,0,NA,NA,NA,NA,0.072,49.794,NA,NA
2752,38.2585,-107.1716,2009-06-05,2009,CO,DOI,0.046,81.52218719,24,0.913,68.20612362,23,0.041,64.76867483,23,0.292,113.8244839,24,4.4,93.46412687,1,36,41.36518598,1,0.005,153.7944475,1,5.4,42.89423016,11.5,6.777407488,16.7,6.777407488,7.2,6.777407488,0,14.40281511,1.12,35.208,643.166,3,200,609.326,1,0.41,681.738,0,NA,NA,NA,NA,0.071,194.499,NA,NA
2753,42.83,-122.1331,2010-04-20,2010,OR,DOI,0.588,50.72511408,24,1,176.8467086,14,0.048,259.1849249,24,0,176.8467086,13,5.1,42.90956244,6,2,46.0195579,0,0.003,173.7427626,0,0.8,8.246950246,1.2,3.340200746,3.7,3.340200746,-2.1,3.340200746,2.5,3.340200746,0.85,NA,NA,NA,181,369.43,0,0.17,342.662,0,NA,NA,NA,NA,0.071,971.951,153,917.621
2754,41.8236,-121.5541,2009-09-03,2009,CA,DOI,0.204,76.72510148,24,9,143.7223707,23,0.023,56.08490635,23,0,154.3470539,24,4.6,26.95141928,1,22,8.067849758,0,0.002,143.7223707,5,2,24.01223538,20.6,5.723397583,30.6,5.723397583,11.7,5.723397583,0,10.28875874,-0.48,112.633,924.66,0,174,776.693,0,0.27,570.85,0,NA,NA,135,924.66,0.071,218.187,126,848.347
2755,36.4114,-116.3205,2009-05-16,2009,NV,DOI,0.362,68.47341232,24,2.625,61.08101362,24,0.049,30.09433654,24,0.174,75.01307701,23,7.6,68.47341232,0,27,22.76610626,0,0.02,168.255941,3,3.8,21.77530893,11.7,35.13504236,35.6,13.59317826,18.3,13.59317826,0,18.00577137,-2.39,36.583,177.943,0,168,341.204,0,0.36,197.155,2,NA,NA,NA,NA,0.073,139.679,246,392.975
2756,39.5042,-118.4829,2009-05-16,2009,NV,DOI,0.346,67.48243644,24,13.375,70.70975707,24,0.036,16.20280103,24,0.261,164.9135396,23,7.9,70.70975707,0,14,67.48243644,3,0.006,158.2975096,3,1.4,13.8754964,19.6,29.71248293,31.7,13.8754964,6.1,13.8754964,0,13.8754964,-3.5,38.417,368.666,0,168,577.251,0,0.36,380.626,2,NA,NA,NA,NA,0.072,141.607,246,621.079
2757,39.8035,-104.9011,2009-05-16,2009,CO,DOI,0.004,3.526918886,24,0.538,3.526918886,13,0.039,3.526918886,24,4.174,3.526918886,23,4.8,2.480171452,0,13,2.480171452,0,0.006,8.601109819,3,5.1,13.09986943,7.7,27.6267379,25,8.89072836,7.8,8.89072836,3,2.638727559,0.31,36.583,799.113,0,168,612.525,0,0.36,836.172,2,NA,NA,NA,NA,0.072,264.954,246,572.738
2759,40.927,-117.003,2009-04-21,2009,NV,DOI,0.379,173.7224846,24,12.292,177.0270147,24,0.029,137.7345913,22,0.433,187.9559279,24,4.9,177.0270147,1,23,64.97880988,0,0.005,267.660573,2,1.7,42.12006357,18,28.54590363,26.7,22.5754406,2.8,22.5754406,0,22.5754406,0.43,NA,NA,NA,176,613.845,2,0.31,483.127,0,NA,NA,NA,NA,0.072,253.63,114,646.293
2760,41.6996,-121.5383,2009-06-15,2009,CA,DOI,0.275,81.82045781,24,6,135.2929106,23,0.016,56.58568178,4,0,151.3778994,24,3.5,35.3653607,0,7,1.74236311,0,0.006,135.2929106,3,2.7,32.38552663,14.6,2.91208661,20,1.927765668,6.1,1.927765668,5.6,32.38552663,0.78,NA,NA,NA,155,797.62,1,0.16,562.507,0,NA,NA,NA,NA,0.085,713.49,NA,NA
2761,42.167,-123.036,2009-04-08,2009,OR,DOI,0.13,14.58595684,23,3.905,112.8917601,21,0.034,124.5955769,24,0,112.8917601,19,9.2,12.96126173,1,22,12.96126173,1,0.004,177.9329981,1,1.7,17.01775694,2.9,7.008138303,20.6,3.92269319,3.9,3.92269319,0.3,2.300965184,-2.45,NA,NA,NA,175,703.413,0,1.92,622.736,0,NA,NA,NA,NA,0.071,678.396,NA,NA
