"Date","State","Lead","Type"
2014-02-07,"6",0.051,"Non-Fire Observations"
2014-02-07,"41",0,"Non-Fire Observations"
2014-02-07,"6",0.02,"Non-Fire Observations"
2014-02-08,"6",0.035,"Non-Fire Observations"
2014-02-09,"6",0.021,"Non-Fire Observations"
2014-02-10,"41",0.005,"Non-Fire Observations"
2014-02-10,"6",0.006,"Non-Fire Observations"
2014-02-10,"6",0.021,"Non-Fire Observations"
2014-02-10,"4",0.034,"Non-Fire Observations"
2014-02-10,"6",0.055,"Non-Fire Observations"
2014-02-10,"4",0.123,"Non-Fire Observations"
2014-02-10,"4",0.036,"Non-Fire Observations"
2014-02-10,"8",0.031,"Non-Fire Observations"
2014-02-10,"6",0.001,"Non-Fire Observations"
2014-02-10,"35",0.001,"Non-Fire Observations"
2014-02-10,"49",0.001,"Non-Fire Observations"
2014-02-10,"6",0.006,"Non-Fire Observations"
2014-02-10,"6",0,"Non-Fire Observations"
2014-02-10,"49",0.027,"Non-Fire Observations"
2014-02-10,"6",0.058,"Non-Fire Observations"
2014-02-10,"4",0.0045,"Non-Fire Observations"
2014-02-10,"6",0.003,"Non-Fire Observations"
2014-02-10,"6",0.004,"Non-Fire Observations"
2014-02-10,"6",0,"Non-Fire Observations"
2014-02-10,"6",0.007,"Non-Fire Observations"
2014-02-10,"6",0.005,"Non-Fire Observations"
2014-02-10,"6",0.003,"Non-Fire Observations"
2014-02-10,"6",5e-04,"Non-Fire Observations"
2014-02-10,"6",0.003,"Non-Fire Observations"
2014-02-10,"6",0.015,"Non-Fire Observations"
2014-02-10,"8",0.002,"Non-Fire Observations"
2014-02-10,"32",0.003,"Non-Fire Observations"
2014-02-10,"6",0.001,"Non-Fire Observations"
2014-02-10,"4",0.003,"Non-Fire Observations"
2014-02-10,"4",0.114,"Non-Fire Observations"
2014-02-10,"6",0.004,"Non-Fire Observations"
2014-02-10,"16",0.004,"Non-Fire Observations"
2014-02-10,"6",0.003,"Non-Fire Observations"
2014-02-10,"53",0.0017,"Non-Fire Observations"
2014-02-10,"6",0.037,"Non-Fire Observations"
2014-02-10,"6",0.058,"Non-Fire Observations"
2014-02-10,"6",0.005,"Non-Fire Observations"
2014-02-10,"6",0.056,"Non-Fire Observations"
2014-02-11,"6",0.077,"Non-Fire Observations"
2014-02-12,"6",0.062,"Non-Fire Observations"
2014-02-13,"6",0.074,"Non-Fire Observations"
2014-02-13,"6",0.031,"Non-Fire Observations"
2014-02-13,"41",0,"Non-Fire Observations"
2014-02-14,"6",0.002,"Non-Fire Observations"
2014-02-14,"6",0.08,"Non-Fire Observations"
2014-02-15,"6",0.058,"Non-Fire Observations"
2014-02-16,"6",0.0033,"Non-Fire Observations"
2014-02-16,"6",0.01,"Non-Fire Observations"
2014-02-16,"6",0.014,"Non-Fire Observations"
2014-02-16,"6",0.008,"Non-Fire Observations"
2014-02-16,"6",0.0024,"Non-Fire Observations"
2014-02-16,"32",0.005,"Non-Fire Observations"
2014-02-16,"6",0.005,"Non-Fire Observations"
2014-02-16,"6",0.02,"Non-Fire Observations"
2014-02-16,"6",0.007,"Non-Fire Observations"
2014-02-16,"6",8e-04,"Non-Fire Observations"
2014-02-16,"6",0.073,"Non-Fire Observations"
2014-02-16,"6",0.013,"Non-Fire Observations"
2014-02-16,"49",0.001,"Non-Fire Observations"
2014-02-16,"6",0.105,"Non-Fire Observations"
2014-02-16,"4",0.003,"Non-Fire Observations"
2014-02-16,"6",0.046,"Non-Fire Observations"
2014-02-16,"4",0.109,"Non-Fire Observations"
2014-02-16,"6",0.01,"Non-Fire Observations"
2014-02-16,"6",0.027,"Non-Fire Observations"
2014-02-16,"6",0.01,"Non-Fire Observations"
2014-02-16,"6",0.001,"Non-Fire Observations"
2014-02-16,"6",0.013,"Non-Fire Observations"
2014-02-16,"49",0.02,"Non-Fire Observations"
2014-02-16,"6",0.005,"Non-Fire Observations"
2014-02-16,"6",0.008,"Non-Fire Observations"
2014-02-16,"6",0.004,"Non-Fire Observations"
2014-02-16,"6",0.009,"Non-Fire Observations"
2014-02-16,"4",0.035,"Non-Fire Observations"
2014-02-16,"4",0.003,"Non-Fire Observations"
2014-02-16,"4",0.117,"Non-Fire Observations"
2014-02-16,"41",0,"Non-Fire Observations"
2014-02-16,"6",0.072,"Non-Fire Observations"
2014-02-16,"35",0.002,"Non-Fire Observations"
2014-02-16,"6",0.005,"Non-Fire Observations"
2014-02-16,"6",0.0031,"Non-Fire Observations"
2014-02-16,"49",0.019,"Non-Fire Observations"
2014-02-16,"4",0.026,"Non-Fire Observations"
2014-02-16,"16",0,"Non-Fire Observations"
2014-02-16,"6",0.0083,"Non-Fire Observations"
2014-02-16,"6",8e-04,"Non-Fire Observations"
2014-02-16,"4",0.034,"Non-Fire Observations"
2014-02-16,"8",0,"Non-Fire Observations"
2014-02-16,"16",0,"Non-Fire Observations"
2014-02-16,"6",0.011,"Non-Fire Observations"
2014-02-16,"6",0.019,"Non-Fire Observations"
2014-02-16,"8",0.003,"Non-Fire Observations"
2014-02-16,"6",0.001,"Non-Fire Observations"
2014-02-16,"6",0.11,"Non-Fire Observations"
2014-02-16,"53",3e-04,"Non-Fire Observations"
2014-02-16,"6",0.012,"Non-Fire Observations"
2014-02-16,"6",0.0024,"Non-Fire Observations"
2014-02-16,"6",0.0042,"Non-Fire Observations"
2014-02-16,"6",0.081,"Non-Fire Observations"
2014-02-16,"6",0.003,"Non-Fire Observations"
2014-02-17,"6",0.057,"Non-Fire Observations"
2014-02-18,"6",0.054,"Non-Fire Observations"
2014-02-19,"41",0.001,"Non-Fire Observations"
2014-02-19,"6",0.002,"Non-Fire Observations"
2014-02-19,"6",0.093,"Non-Fire Observations"
2014-02-19,"6",0.0027,"Non-Fire Observations"
2014-02-20,"6",0.046,"Non-Fire Observations"
2014-02-21,"6",0.055,"Non-Fire Observations"
2014-02-22,"4",0.0069,"Non-Fire Observations"
2014-02-22,"6",0.147,"Non-Fire Observations"
2014-02-22,"49",0.039,"Non-Fire Observations"
2014-02-22,"6",0.016,"Non-Fire Observations"
2014-02-22,"6",0.004,"Non-Fire Observations"
2014-02-22,"6",0.004,"Non-Fire Observations"
2014-02-22,"6",0.032,"Non-Fire Observations"
2014-02-22,"32",0.006,"Non-Fire Observations"
2014-02-22,"8",0.006,"Non-Fire Observations"
2014-02-22,"4",0.005,"Non-Fire Observations"
2014-02-22,"6",0.002,"Non-Fire Observations"
2014-02-22,"6",0.022,"Non-Fire Observations"
2014-02-22,"4",0.109,"Non-Fire Observations"
2014-02-22,"6",0.013,"Non-Fire Observations"
2014-02-22,"6",0.008,"Non-Fire Observations"
2014-02-22,"6",0.018,"Non-Fire Observations"
2014-02-22,"4",0.107,"Non-Fire Observations"
2014-02-22,"6",0.022,"Non-Fire Observations"
2014-02-22,"8",0.001,"Non-Fire Observations"
2014-02-22,"53",0.0016,"Non-Fire Observations"
2014-02-22,"41",0.006,"Non-Fire Observations"
2014-02-22,"49",0.001,"Non-Fire Observations"
2014-02-22,"6",0.013,"Non-Fire Observations"
2014-02-22,"6",0.125,"Non-Fire Observations"
2014-02-22,"6",0.01,"Non-Fire Observations"
2014-02-22,"35",0.002,"Non-Fire Observations"
2014-02-22,"6",0.01,"Non-Fire Observations"
2014-02-22,"8",0,"Non-Fire Observations"
2014-02-22,"6",0.01,"Non-Fire Observations"
2014-02-22,"6",0.037,"Non-Fire Observations"
2014-02-22,"4",0.014,"Non-Fire Observations"
2014-02-22,"6",0.011,"Non-Fire Observations"
2014-02-22,"16",0,"Non-Fire Observations"
2014-02-22,"4",0.046,"Non-Fire Observations"
2014-02-22,"6",0.01,"Non-Fire Observations"
2014-02-22,"6",0.004,"Non-Fire Observations"
2014-02-22,"6",0.011,"Non-Fire Observations"
2014-02-22,"6",0.009,"Non-Fire Observations"
2014-02-23,"6",0.03,"Non-Fire Observations"
2014-02-24,"6",0.079,"Non-Fire Observations"
2014-02-25,"6",0.061,"Non-Fire Observations"
2014-02-25,"41",0,"Non-Fire Observations"
2014-02-25,"6",0.006,"Non-Fire Observations"
2014-02-25,"6",0.0067,"Non-Fire Observations"
2014-02-25,"6",0.016,"Non-Fire Observations"
2014-02-26,"6",0.049,"Non-Fire Observations"
2014-03-01,"6",0.001,"Non-Fire Observations"
2014-03-02,"6",0.009,"Non-Fire Observations"
2014-03-03,"6",0.019,"Non-Fire Observations"
2014-03-03,"6",0.065,"Non-Fire Observations"
2014-03-03,"41",0,"Non-Fire Observations"
2014-03-04,"6",0.034,"Non-Fire Observations"
2014-03-05,"6",0.096,"Non-Fire Observations"
2014-03-06,"4",0.004,"Non-Fire Observations"
2014-03-06,"6",0.063,"Non-Fire Observations"
2014-03-06,"6",0.063,"Non-Fire Observations"
2014-03-06,"6",0.018,"Non-Fire Observations"
2014-03-06,"6",0.009,"Non-Fire Observations"
2014-03-06,"8",0.034,"Non-Fire Observations"
2014-03-06,"6",0.002,"Non-Fire Observations"
2014-03-06,"4",0.023,"Non-Fire Observations"
2014-03-06,"8",0.006,"Non-Fire Observations"
2014-03-06,"4",0.035,"Non-Fire Observations"
2014-03-06,"6",0.002,"Non-Fire Observations"
2014-03-06,"16",0,"Non-Fire Observations"
2014-03-06,"6",4e-04,"Non-Fire Observations"
2014-03-06,"6",0.0015,"Non-Fire Observations"
2014-03-06,"6",0,"Non-Fire Observations"
2014-03-06,"41",0,"Non-Fire Observations"
2014-03-06,"6",0.11,"Non-Fire Observations"
2014-03-06,"6",0,"Non-Fire Observations"
2014-03-06,"6",0.003,"Non-Fire Observations"
2014-03-06,"8",0.005,"Non-Fire Observations"
2014-03-06,"53",5e-04,"Non-Fire Observations"
2014-03-06,"6",0.002,"Non-Fire Observations"
2014-03-06,"49",0.008,"Non-Fire Observations"
2014-03-06,"6",0.013,"Non-Fire Observations"
2014-03-06,"6",0.01,"Non-Fire Observations"
2014-03-06,"49",0.002,"Non-Fire Observations"
2014-03-06,"4",0.0032,"Non-Fire Observations"
2014-03-06,"6",0.002,"Non-Fire Observations"
2014-03-06,"6",0.006,"Non-Fire Observations"
2014-03-06,"6",0.005,"Non-Fire Observations"
2014-03-06,"35",0,"Non-Fire Observations"
2014-03-06,"6",0.001,"Non-Fire Observations"
2014-03-06,"6",0.003,"Non-Fire Observations"
2014-03-06,"6",0,"Non-Fire Observations"
2014-03-06,"32",0.007,"Non-Fire Observations"
2014-03-06,"6",0.005,"Non-Fire Observations"
2014-03-07,"6",0.058,"Non-Fire Observations"
2014-03-08,"6",0.057,"Non-Fire Observations"
2014-03-08,"4",0.012,"Non-Fire Observations"
2014-03-10,"6",0.048,"Non-Fire Observations"
2014-03-11,"6",0.034,"Non-Fire Observations"
2014-03-13,"6",0.046,"Non-Fire Observations"
2014-03-15,"41",0.002,"Non-Fire Observations"
2014-03-15,"6",0.015,"Non-Fire Observations"
2014-03-15,"6",0.033,"Non-Fire Observations"
2014-03-16,"6",0.049,"Non-Fire Observations"
2014-03-17,"6",0.074,"Non-Fire Observations"
2014-03-18,"6",0.008,"Non-Fire Observations"
2014-03-18,"6",0.093,"Non-Fire Observations"
2014-03-18,"6",0.0017,"Non-Fire Observations"
2014-03-18,"41",0.002,"Non-Fire Observations"
2014-03-18,"4",0.0015,"Non-Fire Observations"
2014-03-18,"8",0,"Non-Fire Observations"
2014-03-18,"4",0.058,"Non-Fire Observations"
2014-03-18,"35",0,"Non-Fire Observations"
2014-03-18,"49",0.011,"Non-Fire Observations"
2014-03-18,"6",0.079,"Non-Fire Observations"
2014-03-18,"4",0.003,"Non-Fire Observations"
2014-03-18,"8",0.007,"Non-Fire Observations"
2014-03-18,"6",0.012,"Non-Fire Observations"
2014-03-18,"16",0,"Non-Fire Observations"
2014-03-18,"6",0.008,"Non-Fire Observations"
2014-03-18,"49",0,"Non-Fire Observations"
2014-03-18,"8",0.003,"Non-Fire Observations"
2014-03-18,"6",0.009,"Non-Fire Observations"
2014-03-18,"6",0.011,"Non-Fire Observations"
2014-03-18,"6",0.015,"Non-Fire Observations"
2014-03-18,"6",0.009,"Non-Fire Observations"
2014-03-18,"6",0.007,"Non-Fire Observations"
2014-03-18,"6",0.008,"Non-Fire Observations"
2014-03-18,"6",0.0045,"Non-Fire Observations"
2014-03-18,"6",0.004,"Non-Fire Observations"
2014-03-18,"6",0.007,"Non-Fire Observations"
2014-03-18,"6",0.011,"Non-Fire Observations"
2014-03-18,"6",0.007,"Non-Fire Observations"
2014-03-18,"6",0,"Non-Fire Observations"
2014-03-18,"4",0.087,"Non-Fire Observations"
2014-03-18,"6",0.083,"Non-Fire Observations"
2014-03-18,"32",0.001,"Non-Fire Observations"
2014-03-18,"4",0.098,"Non-Fire Observations"
2014-03-18,"6",0.01,"Non-Fire Observations"
2014-03-18,"53",0.0017,"Non-Fire Observations"
2014-03-18,"6",0.02,"Non-Fire Observations"
2014-03-19,"6",0.09,"Non-Fire Observations"
2014-03-20,"6",0.106,"Non-Fire Observations"
2014-03-21,"6",0.352,"Non-Fire Observations"
2014-03-21,"6",0.047,"Non-Fire Observations"
2014-03-21,"41",0.002,"Non-Fire Observations"
2014-03-22,"6",0.224,"Non-Fire Observations"
2014-03-23,"6",0.132,"Non-Fire Observations"
2014-03-24,"4",0.0031,"Non-Fire Observations"
2014-03-24,"6",0.0046,"Non-Fire Observations"
2014-03-24,"4",0.041,"Non-Fire Observations"
2014-03-24,"6",0.008,"Non-Fire Observations"
2014-03-24,"6",0.009,"Non-Fire Observations"
2014-03-24,"6",0.0057,"Non-Fire Observations"
2014-03-24,"6",0.004,"Non-Fire Observations"
2014-03-24,"4",0.034,"Non-Fire Observations"
2014-03-24,"6",0.083,"Non-Fire Observations"
2014-03-24,"6",0.0054,"Non-Fire Observations"
2014-03-24,"6",0.008,"Non-Fire Observations"
2014-03-24,"6",0.008,"Non-Fire Observations"
2014-03-24,"16",0.005,"Non-Fire Observations"
2014-03-24,"4",0.099,"Non-Fire Observations"
2014-03-24,"6",0.107,"Non-Fire Observations"
2014-03-24,"6",0.006,"Non-Fire Observations"
2014-03-24,"4",0.003,"Non-Fire Observations"
2014-03-24,"6",0.023,"Non-Fire Observations"
2014-03-24,"4",0.003,"Non-Fire Observations"
2014-03-24,"35",0.002,"Non-Fire Observations"
2014-03-24,"49",0.027,"Non-Fire Observations"
2014-03-24,"8",0.044,"Non-Fire Observations"
2014-03-24,"4",0.104,"Non-Fire Observations"
2014-03-24,"6",0.11,"Non-Fire Observations"
2014-03-24,"6",0.024,"Non-Fire Observations"
2014-03-24,"6",0.0057,"Non-Fire Observations"
2014-03-24,"6",0.024,"Non-Fire Observations"
2014-03-24,"6",0.0051,"Non-Fire Observations"
2014-03-24,"6",0.008,"Non-Fire Observations"
2014-03-24,"6",0.004,"Non-Fire Observations"
2014-03-24,"6",0.011,"Non-Fire Observations"
2014-03-24,"6",0.0048,"Non-Fire Observations"
2014-03-24,"6",0.114,"Non-Fire Observations"
2014-03-24,"6",0.0061,"Non-Fire Observations"
2014-03-24,"6",0.0054,"Non-Fire Observations"
2014-03-24,"6",0.01,"Non-Fire Observations"
2014-03-24,"32",0.004,"Non-Fire Observations"
2014-03-24,"6",0.0045,"Non-Fire Observations"
2014-03-24,"49",0.004,"Non-Fire Observations"
2014-03-24,"6",0.012,"Non-Fire Observations"
2014-03-24,"6",0.0025,"Non-Fire Observations"
2014-03-24,"6",0.004,"Non-Fire Observations"
2014-03-24,"6",0.0035,"Non-Fire Observations"
2014-03-24,"6",0.025,"Non-Fire Observations"
2014-03-24,"41",0.007,"Non-Fire Observations"
2014-03-24,"6",0.01,"Non-Fire Observations"
2014-03-24,"49",0.027,"Non-Fire Observations"
2014-03-24,"6",0.009,"Non-Fire Observations"
2014-03-24,"6",0.0087,"Non-Fire Observations"
2014-03-24,"4",0.039,"Non-Fire Observations"
2014-03-24,"53",0.0046,"Non-Fire Observations"
2014-03-24,"6",0.008,"Non-Fire Observations"
2014-03-25,"6",0.107,"Non-Fire Observations"
2014-03-27,"6",0.147,"Non-Fire Observations"
2014-03-27,"6",0.0021,"Non-Fire Observations"
2014-03-27,"6",0.002,"Non-Fire Observations"
2014-03-27,"6",0.0021,"Non-Fire Observations"
2014-03-27,"41",0.001,"Non-Fire Observations"
2014-03-27,"6",0.012,"Non-Fire Observations"
2014-03-27,"6",0.012,"Non-Fire Observations"
2014-03-28,"6",0.239,"Non-Fire Observations"
2014-03-29,"6",0.066,"Non-Fire Observations"
2014-03-30,"4",0.21,"Non-Fire Observations"
2014-03-30,"6",0.004,"Non-Fire Observations"
2014-03-30,"6",0.111,"Non-Fire Observations"
2014-03-30,"6",0.007,"Non-Fire Observations"
2014-03-30,"8",0.003,"Non-Fire Observations"
2014-03-30,"6",0.0047,"Non-Fire Observations"
2014-03-30,"6",0.01,"Non-Fire Observations"
2014-03-30,"4",0.0048,"Non-Fire Observations"
2014-03-30,"6",0.007,"Non-Fire Observations"
2014-03-30,"6",0,"Non-Fire Observations"
2014-03-30,"49",0.001,"Non-Fire Observations"
2014-03-30,"6",0.076,"Non-Fire Observations"
2014-03-30,"41",0.001,"Non-Fire Observations"
2014-03-30,"4",0.004,"Non-Fire Observations"
2014-03-30,"32",0.005,"Non-Fire Observations"
2014-03-30,"16",0,"Non-Fire Observations"
2014-03-30,"4",0.239,"Non-Fire Observations"
2014-03-30,"6",0.01,"Non-Fire Observations"
2014-03-30,"6",0.008,"Non-Fire Observations"
2014-03-30,"6",0.049,"Non-Fire Observations"
2014-03-30,"6",0.0043,"Non-Fire Observations"
2014-03-30,"6",0.009,"Non-Fire Observations"
2014-03-30,"8",0.003,"Non-Fire Observations"
2014-03-30,"49",0.024,"Non-Fire Observations"
2014-03-30,"53",0.0011,"Non-Fire Observations"
2014-03-30,"6",0.009,"Non-Fire Observations"
2014-03-30,"6",4e-04,"Non-Fire Observations"
2014-03-30,"6",0.007,"Non-Fire Observations"
2014-03-30,"6",0.001,"Non-Fire Observations"
2014-03-30,"4",0.014,"Non-Fire Observations"
2014-03-30,"6",0.0011,"Non-Fire Observations"
2014-03-30,"4",0.057,"Non-Fire Observations"
2014-03-30,"6",0.007,"Non-Fire Observations"
2014-03-30,"6",0.118,"Non-Fire Observations"
2014-03-31,"6",0.058,"Non-Fire Observations"
2014-04-01,"6",0.09,"Non-Fire Observations"
2014-04-02,"41",0.001,"Non-Fire Observations"
2014-04-02,"6",0.085,"Non-Fire Observations"
2014-04-03,"6",0.042,"Non-Fire Observations"
2014-04-05,"6",0.011,"Non-Fire Observations"
2014-04-05,"6",0.011,"Non-Fire Observations"
2014-04-05,"16",0,"Non-Fire Observations"
2014-04-05,"6",0.0019,"Non-Fire Observations"
2014-04-05,"8",0.015,"Non-Fire Observations"
2014-04-05,"4",0.092,"Non-Fire Observations"
2014-04-05,"6",0.006,"Non-Fire Observations"
2014-04-05,"6",0.007,"Non-Fire Observations"
2014-04-05,"6",0.001,"Non-Fire Observations"
2014-04-05,"6",0.0036,"Non-Fire Observations"
2014-04-05,"6",0.047,"Non-Fire Observations"
2014-04-05,"6",0.015,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"8",0.001,"Non-Fire Observations"
2014-04-05,"41",0,"Non-Fire Observations"
2014-04-05,"4",0.007,"Non-Fire Observations"
2014-04-05,"6",0.007,"Non-Fire Observations"
2014-04-05,"6",0.008,"Non-Fire Observations"
2014-04-05,"6",0.011,"Non-Fire Observations"
2014-04-05,"4",0.0019,"Non-Fire Observations"
2014-04-05,"4",0.002,"Non-Fire Observations"
2014-04-05,"6",0.001,"Non-Fire Observations"
2014-04-05,"53",0.0018,"Non-Fire Observations"
2014-04-05,"4",0.017,"Non-Fire Observations"
2014-04-05,"49",0.012,"Non-Fire Observations"
2014-04-05,"6",0.009,"Non-Fire Observations"
2014-04-05,"6",0.011,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"16",0,"Non-Fire Observations"
2014-04-05,"4",0.09,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"4",0.007,"Non-Fire Observations"
2014-04-05,"6",0,"Non-Fire Observations"
2014-04-05,"6",0.001,"Non-Fire Observations"
2014-04-05,"6",0.026,"Non-Fire Observations"
2014-04-05,"35",0.003,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"6",0.029,"Non-Fire Observations"
2014-04-05,"32",0.002,"Non-Fire Observations"
2014-04-05,"6",0.094,"Non-Fire Observations"
2014-04-05,"6",0.01,"Non-Fire Observations"
2014-04-05,"4",0.003,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"6",0.154,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"6",0.01,"Non-Fire Observations"
2014-04-05,"6",0.027,"Non-Fire Observations"
2014-04-05,"49",0.012,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"41",0,"Non-Fire Observations"
2014-04-05,"6",0.009,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"6",8e-04,"Non-Fire Observations"
2014-04-05,"6",0.0013,"Non-Fire Observations"
2014-04-06,"6",0.035,"Non-Fire Observations"
2014-04-07,"6",0.047,"Non-Fire Observations"
2014-04-09,"6",0.04,"Non-Fire Observations"
2014-04-12,"6",0.03,"Non-Fire Observations"
2014-04-13,"6",0.015,"Non-Fire Observations"
2014-04-18,"6",0.01,"Non-Fire Observations"
2014-04-18,"6",0.024,"Non-Fire Observations"
2014-04-19,"6",0.024,"Non-Fire Observations"
2014-04-20,"41",0.002,"Non-Fire Observations"
2014-04-20,"6",0.018,"Non-Fire Observations"
2014-04-20,"6",0.003,"Non-Fire Observations"
2014-04-20,"6",0.0037,"Non-Fire Observations"
2014-04-22,"6",0.038,"Non-Fire Observations"
2014-04-27,"6",0.025,"Non-Fire Observations"
2014-05-03,"6",0.028,"Non-Fire Observations"
2014-05-06,"6",0.08,"Non-Fire Observations"
2014-05-07,"6",0.046,"Non-Fire Observations"
2014-05-10,"6",0.026,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"4",0.005,"Non-Fire Observations"
2014-05-11,"6",0.005,"Non-Fire Observations"
2014-05-11,"49",0.001,"Non-Fire Observations"
2014-05-11,"41",0.003,"Non-Fire Observations"
2014-05-11,"6",0.0053,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"4",0.005,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"4",0.013,"Non-Fire Observations"
2014-05-11,"6",0.004,"Non-Fire Observations"
2014-05-11,"6",0.0041,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"6",0.0019,"Non-Fire Observations"
2014-05-11,"6",0.016,"Non-Fire Observations"
2014-05-11,"35",0.002,"Non-Fire Observations"
2014-05-11,"6",0.036,"Non-Fire Observations"
2014-05-11,"16",0,"Non-Fire Observations"
2014-05-11,"6",0.01,"Non-Fire Observations"
2014-05-11,"6",0.075,"Non-Fire Observations"
2014-05-11,"6",0.0021,"Non-Fire Observations"
2014-05-11,"6",0.0023,"Non-Fire Observations"
2014-05-11,"6",0.001,"Non-Fire Observations"
2014-05-11,"6",0.0031,"Non-Fire Observations"
2014-05-11,"8",0,"Non-Fire Observations"
2014-05-11,"4",0.009,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"8",0,"Non-Fire Observations"
2014-05-11,"4",0.366,"Non-Fire Observations"
2014-05-11,"32",0.002,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"16",0,"Non-Fire Observations"
2014-05-11,"53",0.0018,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"6",0.006,"Non-Fire Observations"
2014-05-11,"6",0.008,"Non-Fire Observations"
2014-05-11,"4",0.005,"Non-Fire Observations"
2014-05-11,"6",0.0041,"Non-Fire Observations"
2014-05-11,"49",0,"Non-Fire Observations"
2014-05-11,"6",0.007,"Non-Fire Observations"
2014-05-11,"6",0.009,"Non-Fire Observations"
2014-05-11,"6",0.011,"Non-Fire Observations"
2014-05-11,"6",0.014,"Non-Fire Observations"
2014-05-11,"6",0.052,"Non-Fire Observations"
2014-05-11,"6",0.092,"Non-Fire Observations"
2014-05-11,"6",0.07,"Non-Fire Observations"
2014-05-11,"6",0.022,"Non-Fire Observations"
2014-05-11,"4",0.097,"Non-Fire Observations"
2014-05-11,"4",0.391,"Non-Fire Observations"
2014-05-11,"6",0,"Non-Fire Observations"
2014-05-11,"6",0.067,"Non-Fire Observations"
2014-05-11,"6",0.003,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"6",8e-04,"Non-Fire Observations"
2014-05-11,"6",0.015,"Non-Fire Observations"
2014-05-11,"41",0.005,"Non-Fire Observations"
2014-05-12,"6",0.045,"Non-Fire Observations"
2014-05-13,"6",0.024,"Non-Fire Observations"
2014-05-15,"6",0.029,"Non-Fire Observations"
2014-05-17,"6",0.009,"Non-Fire Observations"
2014-05-17,"6",0.002,"Non-Fire Observations"
2014-05-17,"16",0.001,"Non-Fire Observations"
2014-05-17,"6",0.0027,"Non-Fire Observations"
2014-05-17,"6",0.005,"Non-Fire Observations"
2014-05-17,"6",0.0032,"Non-Fire Observations"
2014-05-17,"6",0.065,"Non-Fire Observations"
2014-05-17,"49",0.021,"Non-Fire Observations"
2014-05-17,"53",0.0086,"Non-Fire Observations"
2014-05-17,"4",0.005,"Non-Fire Observations"
2014-05-17,"6",0.018,"Non-Fire Observations"
2014-05-17,"4",0.0029,"Non-Fire Observations"
2014-05-17,"6",0.016,"Non-Fire Observations"
2014-05-17,"8",0,"Non-Fire Observations"
2014-05-17,"6",0.006,"Non-Fire Observations"
2014-05-17,"49",0.006,"Non-Fire Observations"
2014-05-17,"35",0.003,"Non-Fire Observations"
2014-05-17,"6",0.005,"Non-Fire Observations"
2014-05-17,"4",0.035,"Non-Fire Observations"
2014-05-17,"6",0.008,"Non-Fire Observations"
2014-05-17,"32",0.003,"Non-Fire Observations"
2014-05-17,"8",0.011,"Non-Fire Observations"
2014-05-17,"6",0.032,"Non-Fire Observations"
2014-05-17,"6",0.011,"Non-Fire Observations"
2014-05-17,"4",0.047,"Non-Fire Observations"
2014-05-17,"41",0.001,"Non-Fire Observations"
2014-05-17,"6",0.023,"Non-Fire Observations"
2014-05-17,"6",0.015,"Non-Fire Observations"
2014-05-17,"6",0.078,"Non-Fire Observations"
2014-05-17,"8",0.001,"Non-Fire Observations"
2014-05-17,"6",0.007,"Non-Fire Observations"
2014-05-17,"6",0.003,"Non-Fire Observations"
2014-05-17,"6",0,"Non-Fire Observations"
2014-05-17,"6",0.014,"Non-Fire Observations"
2014-05-17,"6",0.01,"Non-Fire Observations"
2014-05-17,"6",0.016,"Non-Fire Observations"
2014-05-17,"4",0.217,"Non-Fire Observations"
2014-05-17,"6",0.0013,"Non-Fire Observations"
2014-05-21,"6",0.035,"Non-Fire Observations"
2014-05-22,"6",0.038,"Non-Fire Observations"
2014-05-24,"6",0.019,"Non-Fire Observations"
2014-05-25,"6",0.018,"Non-Fire Observations"
2014-05-26,"6",0.013,"Non-Fire Observations"
2014-05-26,"6",0.018,"Non-Fire Observations"
2014-05-26,"41",0,"Non-Fire Observations"
2014-05-27,"6",0.039,"Non-Fire Observations"
2014-05-31,"6",0.022,"Non-Fire Observations"
