"Date","State","Lead","Type"
2013-08-02,"6",0.011,"Non-Fire Observations"
2013-08-02,"6",0.017,"Non-Fire Observations"
2013-08-02,"6",0.005,"Non-Fire Observations"
2013-08-02,"6",0.094,"Non-Fire Observations"
2013-08-02,"6",0.039,"Non-Fire Observations"
2013-08-02,"6",0.0014,"Non-Fire Observations"
2013-08-02,"53",0.0028,"Non-Fire Observations"
2013-08-02,"32",0.002,"Non-Fire Observations"
2013-08-02,"49",0.013,"Non-Fire Observations"
2013-08-02,"6",0.008,"Non-Fire Observations"
2013-08-02,"6",0.004,"Non-Fire Observations"
2013-08-02,"6",0.065,"Non-Fire Observations"
2013-08-02,"6",0,"Non-Fire Observations"
2013-08-02,"6",0.004,"Non-Fire Observations"
2013-08-02,"6",0.089,"Non-Fire Observations"
2013-08-02,"6",0.008,"Non-Fire Observations"
2013-08-02,"4",0.027,"Non-Fire Observations"
2013-08-02,"6",0.013,"Non-Fire Observations"
2013-08-02,"41",0.001,"Non-Fire Observations"
2013-08-02,"6",0.005,"Non-Fire Observations"
2013-08-02,"49",0.002,"Non-Fire Observations"
2013-08-02,"6",0.008,"Non-Fire Observations"
2013-08-02,"6",0.123,"Non-Fire Observations"
2013-08-02,"8",0.038,"Non-Fire Observations"
2013-08-02,"6",0.009,"Non-Fire Observations"
2013-08-02,"6",0.005,"Non-Fire Observations"
2013-08-02,"4",0.015,"Non-Fire Observations"
2013-08-02,"4",0.002,"Non-Fire Observations"
2013-08-02,"4",0.011,"Non-Fire Observations"
2013-08-02,"6",0.003,"Non-Fire Observations"
2013-08-02,"4",0.027,"Non-Fire Observations"
2013-08-02,"6",0.018,"Non-Fire Observations"
2013-08-02,"6",0.004,"Non-Fire Observations"
2013-08-02,"4",0.002,"Non-Fire Observations"
2013-08-02,"8",0.002,"Non-Fire Observations"
2013-08-02,"6",0.0025,"Non-Fire Observations"
2013-08-02,"6",0.001,"Non-Fire Observations"
2013-08-02,"16",0.001,"Non-Fire Observations"
2013-08-03,"6",0.003,"Non-Fire Observations"
2013-08-03,"6",0.0039,"Non-Fire Observations"
2013-08-04,"6",0.081,"Non-Fire Observations"
2013-08-05,"6",0.061,"Non-Fire Observations"
2013-08-05,"6",0.015,"Non-Fire Observations"
2013-08-05,"41",0.001,"Non-Fire Observations"
2013-08-06,"6",0.101,"Non-Fire Observations"
2013-08-07,"6",0.086,"Non-Fire Observations"
2013-08-08,"6",0.0013,"Non-Fire Observations"
2013-08-08,"8",0.022,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",0.143,"Non-Fire Observations"
2013-08-08,"6",0.01,"Non-Fire Observations"
2013-08-08,"6",0.01,"Non-Fire Observations"
2013-08-08,"6",0.14,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",0.008,"Non-Fire Observations"
2013-08-08,"6",0.0033,"Non-Fire Observations"
2013-08-08,"6",0.006,"Non-Fire Observations"
2013-08-08,"6",0.036,"Non-Fire Observations"
2013-08-08,"53",0.0024,"Non-Fire Observations"
2013-08-08,"6",0.002,"Non-Fire Observations"
2013-08-08,"6",0.004,"Non-Fire Observations"
2013-08-08,"49",0.009,"Non-Fire Observations"
2013-08-08,"6",0.0052,"Non-Fire Observations"
2013-08-08,"6",0.078,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"4",0.011,"Non-Fire Observations"
2013-08-08,"6",0.037,"Non-Fire Observations"
2013-08-08,"4",0.026,"Non-Fire Observations"
2013-08-08,"6",0.066,"Non-Fire Observations"
2013-08-08,"6",9e-04,"Non-Fire Observations"
2013-08-08,"4",0.03,"Non-Fire Observations"
2013-08-08,"6",0.078,"Non-Fire Observations"
2013-08-08,"4",0.0025,"Non-Fire Observations"
2013-08-08,"4",0.093,"Non-Fire Observations"
2013-08-08,"6",0.0048,"Non-Fire Observations"
2013-08-08,"41",0,"Non-Fire Observations"
2013-08-08,"49",0,"Non-Fire Observations"
2013-08-08,"6",0.006,"Non-Fire Observations"
2013-08-08,"6",0.006,"Non-Fire Observations"
2013-08-08,"32",0.001,"Non-Fire Observations"
2013-08-08,"6",0.138,"Non-Fire Observations"
2013-08-08,"6",0.006,"Non-Fire Observations"
2013-08-08,"6",0.015,"Non-Fire Observations"
2013-08-08,"6",0.0042,"Non-Fire Observations"
2013-08-08,"6",0.007,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",0.0023,"Non-Fire Observations"
2013-08-08,"16",0.001,"Non-Fire Observations"
2013-08-08,"6",0.006,"Non-Fire Observations"
2013-08-08,"6",0.006,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",0.002,"Non-Fire Observations"
2013-08-08,"4",0.108,"Non-Fire Observations"
2013-08-08,"6",0.001,"Non-Fire Observations"
2013-08-08,"6",0.005,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"35",0.001,"Non-Fire Observations"
2013-08-08,"6",0.009,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",0.0027,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"6",0.126,"Non-Fire Observations"
2013-08-08,"6",0.017,"Non-Fire Observations"
2013-08-08,"6",0,"Non-Fire Observations"
2013-08-08,"8",0.001,"Non-Fire Observations"
2013-08-08,"6",0.0019,"Non-Fire Observations"
2013-08-08,"6",5e-04,"Non-Fire Observations"
2013-08-08,"4",0.002,"Non-Fire Observations"
2013-08-08,"6",0.01,"Non-Fire Observations"
2013-08-08,"16",0,"Non-Fire Observations"
2013-08-08,"8",0.001,"Non-Fire Observations"
2013-08-08,"49",0.009,"Non-Fire Observations"
2013-08-08,"6",0,"Non-Fire Observations"
2013-08-09,"6",0.08,"Non-Fire Observations"
2013-08-10,"6",0.058,"Non-Fire Observations"
2013-08-10,"6",0.048,"Non-Fire Observations"
2013-08-11,"6",0.044,"Non-Fire Observations"
2013-08-11,"6",0.031,"Non-Fire Observations"
2013-08-11,"41",0.001,"Non-Fire Observations"
2013-08-12,"6",0.086,"Non-Fire Observations"
2013-08-13,"6",0.078,"Non-Fire Observations"
2013-08-14,"49",0.005,"Non-Fire Observations"
2013-08-14,"6",0.005,"Non-Fire Observations"
2013-08-14,"6",0.031,"Non-Fire Observations"
2013-08-14,"6",0.007,"Non-Fire Observations"
2013-08-14,"6",0.003,"Non-Fire Observations"
2013-08-14,"6",0.003,"Non-Fire Observations"
2013-08-14,"6",0.005,"Non-Fire Observations"
2013-08-14,"6",0.023,"Non-Fire Observations"
2013-08-14,"53",0.0053,"Non-Fire Observations"
2013-08-14,"4",0.012,"Non-Fire Observations"
2013-08-14,"4",0.114,"Non-Fire Observations"
2013-08-14,"6",0.002,"Non-Fire Observations"
2013-08-14,"4",0.006,"Non-Fire Observations"
2013-08-14,"6",0.004,"Non-Fire Observations"
2013-08-14,"4",0.0021,"Non-Fire Observations"
2013-08-14,"6",0.025,"Non-Fire Observations"
2013-08-14,"8",0.062,"Non-Fire Observations"
2013-08-14,"6",0.005,"Non-Fire Observations"
2013-08-14,"6",0.003,"Non-Fire Observations"
2013-08-14,"6",0.001,"Non-Fire Observations"
2013-08-14,"4",0.113,"Non-Fire Observations"
2013-08-14,"6",0.078,"Non-Fire Observations"
2013-08-14,"6",0.079,"Non-Fire Observations"
2013-08-14,"6",0.015,"Non-Fire Observations"
2013-08-14,"32",0.003,"Non-Fire Observations"
2013-08-14,"6",0.005,"Non-Fire Observations"
2013-08-14,"6",0.002,"Non-Fire Observations"
2013-08-14,"6",0.005,"Non-Fire Observations"
2013-08-14,"6",0.005,"Non-Fire Observations"
2013-08-14,"49",0.001,"Non-Fire Observations"
2013-08-14,"8",0.001,"Non-Fire Observations"
2013-08-14,"6",0.0013,"Non-Fire Observations"
2013-08-14,"35",0.002,"Non-Fire Observations"
2013-08-14,"6",0.022,"Non-Fire Observations"
2013-08-14,"6",0.02,"Non-Fire Observations"
2013-08-14,"6",0.037,"Non-Fire Observations"
2013-08-14,"6",0.0038,"Non-Fire Observations"
2013-08-14,"4",0.004,"Non-Fire Observations"
2013-08-14,"6",0.001,"Non-Fire Observations"
2013-08-14,"6",0.009,"Non-Fire Observations"
2013-08-14,"6",0.009,"Non-Fire Observations"
2013-08-14,"6",0.014,"Non-Fire Observations"
2013-08-14,"6",0.089,"Non-Fire Observations"
2013-08-14,"16",0.002,"Non-Fire Observations"
2013-08-14,"6",0.001,"Non-Fire Observations"
2013-08-15,"6",0.07,"Non-Fire Observations"
2013-08-16,"6",0.083,"Non-Fire Observations"
2013-08-17,"41",0.003,"Non-Fire Observations"
2013-08-17,"6",0.019,"Non-Fire Observations"
2013-08-17,"6",0.07,"Non-Fire Observations"
2013-08-18,"6",0.029,"Non-Fire Observations"
2013-08-19,"6",0.055,"Non-Fire Observations"
2013-08-20,"6",0.057,"Non-Fire Observations"
2013-08-20,"6",0.06,"Non-Fire Observations"
2013-08-20,"4",0.019,"Non-Fire Observations"
2013-08-20,"16",0.002,"Non-Fire Observations"
2013-08-20,"6",0.004,"Non-Fire Observations"
2013-08-20,"4",0.01,"Non-Fire Observations"
2013-08-20,"4",0.06,"Non-Fire Observations"
2013-08-20,"6",0.008,"Non-Fire Observations"
2013-08-20,"4",0.063,"Non-Fire Observations"
2013-08-20,"6",0.0017,"Non-Fire Observations"
2013-08-20,"6",0.053,"Non-Fire Observations"
2013-08-20,"6",0.088,"Non-Fire Observations"
2013-08-20,"6",0.05,"Non-Fire Observations"
2013-08-20,"6",0.0048,"Non-Fire Observations"
2013-08-20,"6",0.0048,"Non-Fire Observations"
2013-08-20,"6",0.005,"Non-Fire Observations"
2013-08-20,"6",0.0032,"Non-Fire Observations"
2013-08-20,"6",0.035,"Non-Fire Observations"
2013-08-20,"49",0.003,"Non-Fire Observations"
2013-08-20,"6",5e-04,"Non-Fire Observations"
2013-08-20,"6",0.014,"Non-Fire Observations"
2013-08-20,"6",0.006,"Non-Fire Observations"
2013-08-20,"6",0.0028,"Non-Fire Observations"
2013-08-20,"6",0.048,"Non-Fire Observations"
2013-08-20,"53",0.0011,"Non-Fire Observations"
2013-08-20,"6",0.001,"Non-Fire Observations"
2013-08-20,"6",0.0017,"Non-Fire Observations"
2013-08-20,"6",0.086,"Non-Fire Observations"
2013-08-20,"6",0.007,"Non-Fire Observations"
2013-08-20,"49",0.027,"Non-Fire Observations"
2013-08-20,"6",0.0022,"Non-Fire Observations"
2013-08-20,"6",0.015,"Non-Fire Observations"
2013-08-20,"6",0.0023,"Non-Fire Observations"
2013-08-20,"6",0.007,"Non-Fire Observations"
2013-08-20,"6",0.0018,"Non-Fire Observations"
2013-08-20,"4",0.019,"Non-Fire Observations"
2013-08-20,"32",0.001,"Non-Fire Observations"
2013-08-20,"8",0.008,"Non-Fire Observations"
2013-08-20,"6",0.0019,"Non-Fire Observations"
2013-08-20,"6",0.0043,"Non-Fire Observations"
2013-08-20,"6",0.0022,"Non-Fire Observations"
2013-08-20,"6",0.012,"Non-Fire Observations"
2013-08-20,"49",0.03,"Non-Fire Observations"
2013-08-20,"8",0.005,"Non-Fire Observations"
2013-08-20,"6",0,"Non-Fire Observations"
2013-08-20,"6",5e-04,"Non-Fire Observations"
2013-08-20,"6",0.015,"Non-Fire Observations"
2013-08-20,"6",0.007,"Non-Fire Observations"
2013-08-20,"6",0.0026,"Non-Fire Observations"
2013-08-20,"6",0.004,"Non-Fire Observations"
2013-08-20,"4",0.0034,"Non-Fire Observations"
2013-08-20,"6",0.008,"Non-Fire Observations"
2013-08-20,"16",0.001,"Non-Fire Observations"
2013-08-20,"6",0.007,"Non-Fire Observations"
2013-08-20,"4",0.003,"Non-Fire Observations"
2013-08-20,"6",5e-04,"Non-Fire Observations"
2013-08-20,"8",0.006,"Non-Fire Observations"
2013-08-20,"6",0.001,"Non-Fire Observations"
2013-08-20,"6",0.006,"Non-Fire Observations"
2013-08-20,"6",0.052,"Non-Fire Observations"
2013-08-20,"6",0.006,"Non-Fire Observations"
2013-08-20,"6",0.051,"Non-Fire Observations"
2013-08-20,"6",0,"Non-Fire Observations"
2013-08-20,"6",0.006,"Non-Fire Observations"
2013-08-20,"6",0.089,"Non-Fire Observations"
2013-08-20,"6",0.053,"Non-Fire Observations"
2013-08-20,"41",0.002,"Non-Fire Observations"
2013-08-21,"6",0.141,"Non-Fire Observations"
2013-08-22,"6",0.091,"Non-Fire Observations"
2013-08-23,"6",0.087,"Non-Fire Observations"
2013-08-23,"41",0,"Non-Fire Observations"
2013-08-24,"6",0.076,"Non-Fire Observations"
2013-08-25,"6",0.048,"Non-Fire Observations"
2013-08-25,"6",0.042,"Non-Fire Observations"
2013-08-26,"6",7e-04,"Non-Fire Observations"
2013-08-26,"35",0.001,"Non-Fire Observations"
2013-08-26,"6",0.0011,"Non-Fire Observations"
2013-08-26,"6",0.062,"Non-Fire Observations"
2013-08-26,"49",0,"Non-Fire Observations"
2013-08-26,"8",0.013,"Non-Fire Observations"
2013-08-26,"32",0.001,"Non-Fire Observations"
2013-08-26,"4",0.045,"Non-Fire Observations"
2013-08-26,"6",0.011,"Non-Fire Observations"
2013-08-26,"6",5e-04,"Non-Fire Observations"
2013-08-26,"4",0.029,"Non-Fire Observations"
2013-08-26,"6",0.002,"Non-Fire Observations"
2013-08-26,"4",0.049,"Non-Fire Observations"
2013-08-26,"6",0.064,"Non-Fire Observations"
2013-08-26,"6",0.005,"Non-Fire Observations"
2013-08-26,"6",0.027,"Non-Fire Observations"
2013-08-26,"6",0.002,"Non-Fire Observations"
2013-08-26,"6",0.0016,"Non-Fire Observations"
2013-08-26,"6",0.011,"Non-Fire Observations"
2013-08-26,"6",0.01,"Non-Fire Observations"
2013-08-26,"4",0.025,"Non-Fire Observations"
2013-08-26,"6",0.006,"Non-Fire Observations"
2013-08-26,"6",0.004,"Non-Fire Observations"
2013-08-26,"6",0.005,"Non-Fire Observations"
2013-08-26,"6",0.006,"Non-Fire Observations"
2013-08-26,"4",0.003,"Non-Fire Observations"
2013-08-26,"6",0.073,"Non-Fire Observations"
2013-08-26,"6",0.002,"Non-Fire Observations"
2013-08-26,"6",0.0023,"Non-Fire Observations"
2013-08-26,"6",0.092,"Non-Fire Observations"
2013-08-26,"6",0.056,"Non-Fire Observations"
2013-08-26,"8",0.001,"Non-Fire Observations"
2013-08-26,"6",0.005,"Non-Fire Observations"
2013-08-26,"6",0.001,"Non-Fire Observations"
2013-08-26,"6",0.003,"Non-Fire Observations"
2013-08-26,"6",0.04,"Non-Fire Observations"
2013-08-26,"16",0,"Non-Fire Observations"
2013-08-26,"49",0.003,"Non-Fire Observations"
2013-08-26,"53",0.0043,"Non-Fire Observations"
2013-08-26,"6",0.009,"Non-Fire Observations"
2013-08-26,"4",0.0074,"Non-Fire Observations"
2013-08-26,"6",0,"Non-Fire Observations"
2013-08-26,"6",0.01,"Non-Fire Observations"
2013-08-27,"6",0.099,"Non-Fire Observations"
2013-08-28,"6",0.156,"Non-Fire Observations"
2013-08-29,"6",0.11,"Non-Fire Observations"
2013-08-29,"6",0.028,"Non-Fire Observations"
2013-08-29,"41",0.002,"Non-Fire Observations"
2013-08-30,"6",0.091,"Non-Fire Observations"
2013-08-31,"6",0.103,"Non-Fire Observations"
2013-09-01,"6",0.005,"Non-Fire Observations"
2013-09-01,"6",0.046,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"6",0.0025,"Non-Fire Observations"
2013-09-01,"6",0.004,"Non-Fire Observations"
2013-09-01,"4",0.01,"Non-Fire Observations"
2013-09-01,"16",0.001,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"8",0,"Non-Fire Observations"
2013-09-01,"4",0.005,"Non-Fire Observations"
2013-09-01,"6",0.003,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"6",0.003,"Non-Fire Observations"
2013-09-01,"6",0.004,"Non-Fire Observations"
2013-09-01,"6",0.046,"Non-Fire Observations"
2013-09-01,"6",0.0011,"Non-Fire Observations"
2013-09-01,"6",0.002,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"6",0.037,"Non-Fire Observations"
2013-09-01,"6",0.0017,"Non-Fire Observations"
2013-09-01,"4",0.068,"Non-Fire Observations"
2013-09-01,"49",0,"Non-Fire Observations"
2013-09-01,"8",0.016,"Non-Fire Observations"
2013-09-01,"6",0.0061,"Non-Fire Observations"
2013-09-01,"6",0.014,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"6",0.0015,"Non-Fire Observations"
2013-09-01,"6",0.0014,"Non-Fire Observations"
2013-09-01,"6",0.111,"Non-Fire Observations"
2013-09-01,"8",0.001,"Non-Fire Observations"
2013-09-01,"6",0.041,"Non-Fire Observations"
2013-09-01,"6",0,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"6",0.003,"Non-Fire Observations"
2013-09-01,"6",0.0011,"Non-Fire Observations"
2013-09-01,"6",0.008,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"32",0.001,"Non-Fire Observations"
2013-09-01,"6",0.039,"Non-Fire Observations"
2013-09-01,"6",5e-04,"Non-Fire Observations"
2013-09-01,"6",8e-04,"Non-Fire Observations"
2013-09-01,"49",0.01,"Non-Fire Observations"
2013-09-01,"41",0.001,"Non-Fire Observations"
2013-09-01,"4",0.002,"Non-Fire Observations"
2013-09-01,"6",0.043,"Non-Fire Observations"
2013-09-01,"6",0.0011,"Non-Fire Observations"
2013-09-01,"6",0.001,"Non-Fire Observations"
2013-09-01,"4",0.011,"Non-Fire Observations"
2013-09-01,"6",0.001,"Non-Fire Observations"
2013-09-01,"6",0.004,"Non-Fire Observations"
2013-09-01,"6",0.0087,"Non-Fire Observations"
2013-09-01,"6",0.003,"Non-Fire Observations"
2013-09-01,"53",0.0033,"Non-Fire Observations"
2013-09-01,"49",0.01,"Non-Fire Observations"
2013-09-01,"6",0.012,"Non-Fire Observations"
2013-09-01,"4",0.062,"Non-Fire Observations"
2013-09-01,"6",0.003,"Non-Fire Observations"
2013-09-01,"6",0.003,"Non-Fire Observations"
2013-09-01,"6",0.082,"Non-Fire Observations"
2013-09-01,"6",0.002,"Non-Fire Observations"
2013-09-01,"6",0.001,"Non-Fire Observations"
2013-09-01,"6",0.002,"Non-Fire Observations"
2013-09-01,"16",0.001,"Non-Fire Observations"
2013-09-01,"4",0.0011,"Non-Fire Observations"
2013-09-01,"6",0.0019,"Non-Fire Observations"
2013-09-01,"6",0.002,"Non-Fire Observations"
2013-09-01,"35",0.002,"Non-Fire Observations"
2013-09-02,"6",0.065,"Non-Fire Observations"
2013-09-03,"6",0.098,"Non-Fire Observations"
2013-09-04,"6",0.105,"Non-Fire Observations"
2013-09-04,"41",0.001,"Non-Fire Observations"
2013-09-04,"6",0.119,"Non-Fire Observations"
2013-09-04,"6",5e-04,"Non-Fire Observations"
2013-09-04,"6",0.029,"Non-Fire Observations"
2013-09-05,"6",0.121,"Non-Fire Observations"
2013-09-06,"6",0.107,"Non-Fire Observations"
2013-09-07,"6",0.012,"Non-Fire Observations"
2013-09-07,"49",0.007,"Non-Fire Observations"
2013-09-07,"6",0.046,"Non-Fire Observations"
2013-09-07,"6",0.001,"Non-Fire Observations"
2013-09-07,"6",0.007,"Non-Fire Observations"
2013-09-07,"6",0.041,"Non-Fire Observations"
2013-09-07,"6",0.0023,"Non-Fire Observations"
2013-09-07,"6",0.042,"Non-Fire Observations"
2013-09-07,"4",0.035,"Non-Fire Observations"
2013-09-07,"6",0.004,"Non-Fire Observations"
2013-09-07,"16",0.002,"Non-Fire Observations"
2013-09-07,"6",0.179,"Non-Fire Observations"
2013-09-07,"6",0.007,"Non-Fire Observations"
2013-09-07,"6",0.072,"Non-Fire Observations"
2013-09-07,"6",0.113,"Non-Fire Observations"
2013-09-07,"6",0.004,"Non-Fire Observations"
2013-09-07,"53",0.0027,"Non-Fire Observations"
2013-09-07,"4",0.0012,"Non-Fire Observations"
2013-09-07,"6",0.006,"Non-Fire Observations"
2013-09-07,"6",0.006,"Non-Fire Observations"
2013-09-07,"32",0.009,"Non-Fire Observations"
2013-09-07,"4",0.002,"Non-Fire Observations"
2013-09-07,"6",0.009,"Non-Fire Observations"
2013-09-07,"35",0.003,"Non-Fire Observations"
2013-09-07,"8",0.002,"Non-Fire Observations"
2013-09-07,"6",0.0021,"Non-Fire Observations"
2013-09-07,"49",0.013,"Non-Fire Observations"
2013-09-07,"6",0.01,"Non-Fire Observations"
2013-09-07,"6",0.0064,"Non-Fire Observations"
2013-09-07,"4",0.017,"Non-Fire Observations"
2013-09-07,"6",0.025,"Non-Fire Observations"
2013-09-07,"8",0.017,"Non-Fire Observations"
2013-09-07,"41",0.004,"Non-Fire Observations"
2013-09-07,"6",0.005,"Non-Fire Observations"
2013-09-07,"6",0,"Non-Fire Observations"
2013-09-07,"4",0.017,"Non-Fire Observations"
2013-09-07,"6",0.005,"Non-Fire Observations"
2013-09-07,"6",0.006,"Non-Fire Observations"
2013-09-07,"6",0.039,"Non-Fire Observations"
2013-09-07,"4",0.017,"Non-Fire Observations"
2013-09-07,"6",0.004,"Non-Fire Observations"
2013-09-07,"6",0.006,"Non-Fire Observations"
2013-09-07,"6",0.093,"Non-Fire Observations"
2013-09-08,"6",0.044,"Non-Fire Observations"
2013-09-09,"6",0.155,"Non-Fire Observations"
2013-09-10,"41",0.003,"Non-Fire Observations"
2013-09-10,"6",0.005,"Non-Fire Observations"
2013-09-10,"6",0.095,"Non-Fire Observations"
2013-09-10,"6",0.019,"Non-Fire Observations"
2013-09-10,"6",0.0055,"Non-Fire Observations"
2013-09-11,"6",0.144,"Non-Fire Observations"
2013-09-12,"6",0.096,"Non-Fire Observations"
2013-09-13,"6",0.0045,"Non-Fire Observations"
2013-09-13,"16",0,"Non-Fire Observations"
2013-09-13,"6",0.012,"Non-Fire Observations"
2013-09-13,"53",0.0027,"Non-Fire Observations"
2013-09-13,"6",0.012,"Non-Fire Observations"
2013-09-13,"6",5e-04,"Non-Fire Observations"
2013-09-13,"6",0.065,"Non-Fire Observations"
2013-09-13,"6",0.0065,"Non-Fire Observations"
2013-09-13,"6",0.106,"Non-Fire Observations"
2013-09-13,"6",0.007,"Non-Fire Observations"
2013-09-13,"4",0.031,"Non-Fire Observations"
2013-09-13,"6",0.011,"Non-Fire Observations"
2013-09-13,"6",5e-04,"Non-Fire Observations"
2013-09-13,"6",0.0018,"Non-Fire Observations"
2013-09-13,"6",0.0065,"Non-Fire Observations"
2013-09-13,"6",0,"Non-Fire Observations"
2013-09-13,"6",0.006,"Non-Fire Observations"
2013-09-13,"6",0.101,"Non-Fire Observations"
2013-09-13,"4",0.005,"Non-Fire Observations"
2013-09-13,"49",0.001,"Non-Fire Observations"
2013-09-13,"6",0.0039,"Non-Fire Observations"
2013-09-13,"6",0.013,"Non-Fire Observations"
2013-09-13,"6",0.0011,"Non-Fire Observations"
2013-09-13,"6",0.024,"Non-Fire Observations"
2013-09-13,"41",0.002,"Non-Fire Observations"
2013-09-13,"6",0.005,"Non-Fire Observations"
2013-09-13,"16",0,"Non-Fire Observations"
2013-09-13,"4",0.005,"Non-Fire Observations"
2013-09-13,"4",0.003,"Non-Fire Observations"
2013-09-13,"6",0.069,"Non-Fire Observations"
2013-09-13,"6",0.0077,"Non-Fire Observations"
2013-09-13,"6",0.008,"Non-Fire Observations"
2013-09-13,"6",0.004,"Non-Fire Observations"
2013-09-13,"6",0.095,"Non-Fire Observations"
2013-09-13,"6",8e-04,"Non-Fire Observations"
2013-09-13,"49",0.016,"Non-Fire Observations"
2013-09-13,"8",0,"Non-Fire Observations"
2013-09-13,"6",0.099,"Non-Fire Observations"
2013-09-13,"6",0.009,"Non-Fire Observations"
2013-09-13,"6",0.095,"Non-Fire Observations"
2013-09-13,"6",0.0037,"Non-Fire Observations"
2013-09-13,"6",0.0057,"Non-Fire Observations"
2013-09-13,"6",0.008,"Non-Fire Observations"
2013-09-13,"4",0.034,"Non-Fire Observations"
2013-09-13,"4",0.0032,"Non-Fire Observations"
2013-09-13,"6",0.005,"Non-Fire Observations"
2013-09-13,"6",0.0021,"Non-Fire Observations"
2013-09-13,"6",0.0019,"Non-Fire Observations"
2013-09-13,"6",5e-04,"Non-Fire Observations"
2013-09-13,"6",0.021,"Non-Fire Observations"
2013-09-13,"8",0.006,"Non-Fire Observations"
2013-09-13,"6",5e-04,"Non-Fire Observations"
2013-09-13,"6",0.017,"Non-Fire Observations"
2013-09-13,"6",0.001,"Non-Fire Observations"
2013-09-13,"6",0.0037,"Non-Fire Observations"
2013-09-13,"35",0.001,"Non-Fire Observations"
2013-09-13,"32",0.003,"Non-Fire Observations"
2013-09-13,"6",0.009,"Non-Fire Observations"
2013-09-13,"6",0.008,"Non-Fire Observations"
2013-09-13,"6",0.001,"Non-Fire Observations"
2013-09-13,"8",0,"Non-Fire Observations"
2013-09-13,"4",0.002,"Non-Fire Observations"
2013-09-13,"6",0.007,"Non-Fire Observations"
2013-09-13,"6",0.006,"Non-Fire Observations"
2013-09-13,"6",0.011,"Non-Fire Observations"
2013-09-13,"6",0.007,"Non-Fire Observations"
2013-09-14,"6",0.069,"Non-Fire Observations"
2013-09-14,"6",0.074,"Non-Fire Observations"
2013-09-15,"6",0.054,"Non-Fire Observations"
2013-09-16,"41",0,"Non-Fire Observations"
2013-09-16,"6",0.131,"Non-Fire Observations"
2013-09-16,"6",0.019,"Non-Fire Observations"
2013-09-18,"6",0.129,"Non-Fire Observations"
2013-09-19,"6",0.006,"Non-Fire Observations"
2013-09-19,"6",0.005,"Non-Fire Observations"
2013-09-19,"6",0.0062,"Non-Fire Observations"
2013-09-19,"4",0.039,"Non-Fire Observations"
2013-09-19,"6",0.028,"Non-Fire Observations"
2013-09-19,"16",0,"Non-Fire Observations"
2013-09-19,"4",0.029,"Non-Fire Observations"
2013-09-19,"6",0.002,"Non-Fire Observations"
2013-09-19,"49",0.005,"Non-Fire Observations"
2013-09-19,"6",0.008,"Non-Fire Observations"
2013-09-19,"4",0.066,"Non-Fire Observations"
2013-09-19,"32",0.004,"Non-Fire Observations"
2013-09-19,"6",0.05,"Non-Fire Observations"
2013-09-19,"8",0.046,"Non-Fire Observations"
2013-09-19,"6",0.007,"Non-Fire Observations"
2013-09-19,"6",0.071,"Non-Fire Observations"
2013-09-19,"6",0.002,"Non-Fire Observations"
2013-09-19,"6",0.008,"Non-Fire Observations"
2013-09-19,"6",0.0026,"Non-Fire Observations"
2013-09-19,"6",0.018,"Non-Fire Observations"
2013-09-19,"6",0.244,"Non-Fire Observations"
2013-09-19,"6",0.005,"Non-Fire Observations"
2013-09-19,"6",0.008,"Non-Fire Observations"
2013-09-19,"8",0.001,"Non-Fire Observations"
2013-09-19,"6",0.0033,"Non-Fire Observations"
2013-09-19,"35",0.002,"Non-Fire Observations"
2013-09-19,"6",0.007,"Non-Fire Observations"
2013-09-19,"53",0.0061,"Non-Fire Observations"
2013-09-19,"6",0.003,"Non-Fire Observations"
2013-09-19,"41",0.002,"Non-Fire Observations"
2013-09-19,"6",0.006,"Non-Fire Observations"
2013-09-19,"4",0.062,"Non-Fire Observations"
2013-09-19,"6",0.017,"Non-Fire Observations"
